"country" "year" "age" "sex" "mx" "death" "exp"
"United States of America" 1982 6 "Male" 0.000340202026711746 0.549 1613.747
"United States of America" 1982 6 "Female" 0.000249875873348629 0.385 1540.765
"United States of America" 1982 7 "Male" 0.000339896800620389 0.547 1609.312
"United States of America" 1982 7 "Female" 0.000220326487350457 0.338 1534.087
"United States of America" 1982 8 "Male" 0.000299670921537822 0.482 1608.431
"United States of America" 1982 8 "Female" 0.000210080607015518 0.322 1532.745
"United States of America" 1982 9 "Male" 0.000309542030730305 0.506 1634.673
"United States of America" 1982 9 "Female" 0.000199526781498286 0.311 1558.688
"United States of America" 1982 10 "Male" 0.000249048708533247 0.434 1742.631
"United States of America" 1982 10 "Female" 0.000179462179550104 0.298 1660.517
"United States of America" 1982 11 "Male" 0.000278980655020875 0.521 1867.513
"United States of America" 1982 11 "Female" 0.000189780676610348 0.337 1775.734
"United States of America" 1982 12 "Male" 0.000328636874865394 0.618 1880.495
"United States of America" 1982 12 "Female" 0.000199550034236525 0.357 1789.025
"United States of America" 1982 13 "Male" 0.000378135051042767 0.692 1830.034
"United States of America" 1982 13 "Female" 0.000219573328318882 0.383 1744.292
"United States of America" 1982 14 "Male" 0.000497880038844502 0.909 1825.741
"United States of America" 1982 14 "Female" 0.000269029846251451 0.469 1743.301
"United States of America" 1982 15 "Male" 0.000637238916480003 1.192 1870.57
"United States of America" 1982 15 "Female" 0.000319136056292922 0.572 1792.339
"United States of America" 1982 16 "Male" 0.000915608897890351 1.783 1947.338
"United States of America" 1982 16 "Female" 0.000408752657026025 0.764 1869.101
"United States of America" 1982 17 "Male" 0.00123462089675135 2.531 2050.022
"United States of America" 1982 17 "Female" 0.000468613294736485 0.925 1973.909
"United States of America" 1982 18 "Male" 0.00161301153244548 3.435 2129.557
"United States of America" 1982 18 "Female" 0.000538335472559736 1.106 2054.481
"United States of America" 1982 19 "Male" 0.00164335127463471 3.564 2168.739
"United States of America" 1982 19 "Female" 0.000548255807578421 1.15 2097.561
"United States of America" 1982 20 "Male" 0.00162355531095212 3.599 2216.74
"United States of America" 1982 20 "Female" 0.000548454056747333 1.18 2151.502
"United States of America" 1982 21 "Male" 0.00175307646202967 3.934 2244.055
"United States of America" 1982 21 "Female" 0.000558615696230375 1.219 2182.18
"United States of America" 1982 22 "Male" 0.00175356422746819 3.931 2241.72
"United States of America" 1982 22 "Female" 0.000578728345189481 1.264 2184.099
"United States of America" 1982 23 "Male" 0.00178370876347566 3.988 2235.791
"United States of America" 1982 23 "Female" 0.000548918175660194 1.205 2195.227
"United States of America" 1982 24 "Male" 0.00172405475677257 3.824 2218.027
"United States of America" 1982 24 "Female" 0.00057867342756187 1.272 2198.131
"United States of America" 1982 25 "Male" 0.00171373436337772 3.737 2180.618
"United States of America" 1982 25 "Female" 0.000578669262132598 1.264 2184.322
"United States of America" 1982 26 "Male" 0.00168370442981842 3.607 2142.3
"United States of America" 1982 26 "Female" 0.000618575817975417 1.341 2167.883
"United States of America" 1982 27 "Male" 0.00173340958146251 3.695 2131.637
"United States of America" 1982 27 "Female" 0.000648610401352254 1.386 2136.876
"United States of America" 1982 28 "Male" 0.00184330875588326 3.871 2100.028
"United States of America" 1982 28 "Female" 0.000638961133371658 1.336 2090.894
"United States of America" 1982 29 "Male" 0.00175418774868596 3.571 2035.7
"United States of America" 1982 29 "Female" 0.000668800622450045 1.365 2040.967
"United States of America" 1982 30 "Male" 0.00179384097716221 3.542 1974.534
"United States of America" 1982 30 "Female" 0.000669057985529981 1.326 1981.891
"United States of America" 1982 31 "Male" 0.00186425960661466 3.579 1919.797
"United States of America" 1982 31 "Female" 0.000748816278289625 1.442 1925.706
"United States of America" 1982 32 "Male" 0.00192419405526146 3.637 1890.142
"United States of America" 1982 32 "Female" 0.000779101717346961 1.477 1895.773
"United States of America" 1982 33 "Male" 0.00190524820884329 3.582 1880.07
"United States of America" 1982 33 "Female" 0.000838776561037268 1.585 1889.657
"United States of America" 1982 34 "Male" 0.00183594819261159 3.481 1896.023
"United States of America" 1982 34 "Female" 0.000888874896367891 1.694 1905.78
"United States of America" 1982 35 "Male" 0.00195620744521892 3.633 1857.165
"United States of America" 1982 35 "Female" 0.000919185293465081 1.711 1861.431
"United States of America" 1982 36 "Male" 0.00221630990174582 3.647 1645.528
"United States of America" 1982 36 "Female" 0.0010792499394206 1.786 1654.853
"United States of America" 1982 37 "Male" 0.00223638318377714 3.374 1508.686
"United States of America" 1982 37 "Female" 0.00112914543049578 1.709 1513.534
"United States of America" 1982 38 "Male" 0.00252689190336549 3.869 1531.13
"United States of America" 1982 38 "Female" 0.00128973123015267 1.984 1538.305
"United States of America" 1982 39 "Male" 0.00253718736926833 3.833 1510.728
"United States of America" 1982 39 "Female" 0.00132969362294582 2.04 1534.188
"United States of America" 1982 40 "Male" 0.00276703574772869 3.871 1398.97
"United States of America" 1982 40 "Female" 0.00153993155087646 2.216 1439.025
"United States of America" 1982 41 "Male" 0.00304798425367382 3.828 1255.912
"United States of America" 1982 41 "Female" 0.00172015157190414 2.287 1329.534
"United States of America" 1982 42 "Male" 0.00336663862545003 3.978 1181.594
"United States of America" 1982 42 "Female" 0.00182980896669058 2.336 1276.636
"United States of America" 1982 43 "Male" 0.00364701940977656 4.3 1179.045
"United States of America" 1982 43 "Female" 0.00195993626589534 2.438 1243.918
"United States of America" 1982 44 "Male" 0.00386709903275994 4.571 1182.023
"United States of America" 1982 44 "Female" 0.00220041560649524 2.661 1209.317
"United States of America" 1982 45 "Male" 0.00438607887666492 5.064 1154.562
"United States of America" 1982 45 "Female" 0.00242947777667617 2.867 1180.089
"United States of America" 1982 46 "Male" 0.00480754351945433 5.437 1130.931
"United States of America" 1982 46 "Female" 0.00270040339990241 3.171 1174.269
"United States of America" 1982 47 "Male" 0.00539633167496447 6.034 1118.167
"United States of America" 1982 47 "Female" 0.0028993236899368 3.403 1173.722
"United States of America" 1982 48 "Male" 0.00612491389123892 6.704 1094.546
"United States of America" 1982 48 "Female" 0.00337878646990681 3.888 1150.709
"United States of America" 1982 49 "Male" 0.00656470275793131 7.119 1084.436
"United States of America" 1982 49 "Female" 0.00370895975337645 4.247 1145.065
"United States of America" 1982 50 "Male" 0.00712460318405026 7.781 1092.131
"United States of America" 1982 50 "Female" 0.00384876807627762 4.479 1163.749
"United States of America" 1982 51 "Male" 0.0079446707537314 8.829 1111.311
"United States of America" 1982 51 "Female" 0.0044595623078744 5.256 1178.591
"United States of America" 1982 52 "Male" 0.00913207909490001 10.272 1124.826
"United States of America" 1982 52 "Female" 0.00491886149552567 5.848 1188.893
"United States of America" 1982 53 "Male" 0.00950218770254427 10.585 1113.954
"United States of America" 1982 53 "Female" 0.00503942019033902 6.018 1194.185
"United States of America" 1982 54 "Male" 0.0104913014988723 11.736 1118.641
"United States of America" 1982 54 "Female" 0.00540942731756675 6.565 1213.622
"United States of America" 1982 55 "Male" 0.0115993707960727 12.875 1109.974
"United States of America" 1982 55 "Female" 0.00599997704613236 7.319 1219.838
"United States of America" 1982 56 "Male" 0.01278947704722 14.011 1095.51
"United States of America" 1982 56 "Female" 0.00683066342910223 8.383 1227.26
"United States of America" 1982 57 "Male" 0.0136500644598987 15.035 1101.46
"United States of America" 1982 57 "Female" 0.00720162288277604 8.939 1241.248
"United States of America" 1982 58 "Male" 0.0155873035660597 17.005 1090.952
"United States of America" 1982 58 "Female" 0.0081221588279145 10.002 1231.446
"United States of America" 1982 59 "Male" 0.0160479733853946 17.221 1073.095
"United States of America" 1982 59 "Female" 0.00852229057715768 10.423 1223.028
"United States of America" 1982 60 "Male" 0.0178295064670841 18.859 1057.741
"United States of America" 1982 60 "Female" 0.00918298036106949 11.167 1216.054
"United States of America" 1982 61 "Male" 0.0193800930073809 19.987 1031.316
"United States of America" 1982 61 "Female" 0.0100437389997346 11.881 1182.926
"United States of America" 1982 62 "Male" 0.02250608150117 22.371 993.998
"United States of America" 1982 62 "Female" 0.0119733199490043 13.693 1143.626
"United States of America" 1982 63 "Male" 0.0225847636178389 21.546 954.006
"United States of America" 1982 63 "Female" 0.0121453291218797 13.585 1118.537
"United States of America" 1982 64 "Male" 0.0246509968529705 22.387 908.158
"United States of America" 1982 64 "Female" 0.0129962216940287 14.003 1077.467
"United States of America" 1982 65 "Male" 0.0268411959762588 23.118 861.288
"United States of America" 1982 65 "Female" 0.0140754896349685 14.51 1030.87
"United States of America" 1982 66 "Male" 0.0297687998278853 24.491 822.707
"United States of America" 1982 66 "Female" 0.0153374111567505 15.481 1009.362
"United States of America" 1982 67 "Male" 0.0327218978047143 26.034 795.614
"United States of America" 1982 67 "Female" 0.0168278722371756 16.749 995.313
"United States of America" 1982 68 "Male" 0.0358925391012877 27.327 761.356
"United States of America" 1982 68 "Female" 0.0185076841701626 17.81 962.303
"United States of America" 1982 69 "Male" 0.0381747767577282 27.403 717.83
"United States of America" 1982 69 "Female" 0.0192795055611479 17.946 930.833
"United States of America" 1982 70 "Male" 0.0413257312299075 27.985 677.181
"United States of America" 1982 70 "Female" 0.021361367720126 19.033 891.001
"United States of America" 1982 71 "Male" 0.045084695323941 28.785 638.465
"United States of America" 1982 71 "Female" 0.0236623836504627 20.167 852.281
"United States of America" 1982 72 "Male" 0.0487731152501783 29.205 598.793
"United States of America" 1982 72 "Female" 0.0261452969270362 21.558 824.546
"United States of America" 1982 73 "Male" 0.0537099099099099 29.809 555
"United States of America" 1982 73 "Female" 0.0284562560139999 22.505 790.863
"United States of America" 1982 74 "Male" 0.0569553420122053 29.072 510.435
"United States of America" 1982 74 "Female" 0.0303906347119767 22.98 756.154
"United States of America" 1982 75 "Male" 0.0617093025753378 28.73 465.57
"United States of America" 1982 75 "Female" 0.0336491112221084 23.848 708.726
"United States of America" 1982 76 "Male" 0.0669070063217746 28.618 427.728
"United States of America" 1982 76 "Female" 0.0372471573547519 24.745 664.346
"United States of America" 1982 77 "Male" 0.0735085099723432 28.652 389.778
"United States of America" 1982 77 "Female" 0.0405301889090455 25.291 624.004
"United States of America" 1982 78 "Male" 0.0786351955728547 27.112 344.782
"United States of America" 1982 78 "Female" 0.0442126654392608 25.455 575.74
"United States of America" 1982 79 "Male" 0.0845541698148384 25.851 305.733
"United States of America" 1982 79 "Female" 0.049694030061194 26.433 531.915
"United States of America" 1982 80 "Male" 0.0929185261682588 25.193 271.13
"United States of America" 1982 80 "Female" 0.0551640490091275 26.834 486.44
"United States of America" 1982 81 "Male" 0.103346598841408 25.761 249.268
"United States of America" 1982 81 "Female" 0.0640673471863573 29.574 461.608
"United States of America" 1982 82 "Male" 0.111923527221671 24.951 222.929
"United States of America" 1982 82 "Female" 0.0707635670194317 29.909 422.661
"United States of America" 1982 83 "Male" 0.119393097553157 22.348 187.18
"United States of America" 1982 83 "Female" 0.0767998302585836 28.233 367.618
"United States of America" 1982 84 "Male" 0.131224841135219 20.733 157.996
"United States of America" 1982 84 "Female" 0.0851778168424067 27.958 328.231
"United States of America" 1982 85 "Male" 0.140732384331072 18.962 134.738
"United States of America" 1982 85 "Female" 0.0932956031113562 26.903 288.363
"United States of America" 1982 86 "Male" 0.153436571731854 17.924 116.817
"United States of America" 1982 86 "Female" 0.105512997809096 27.162 257.428
"United States of America" 1982 87 "Male" 0.163553287204212 16.215 99.142
"United States of America" 1982 87 "Female" 0.115701565912447 26.171 226.194
"United States of America" 1982 88 "Male" 0.1760471686525 14.332 81.41
"United States of America" 1982 88 "Female" 0.125864649064976 24.055 191.118
"United States of America" 1982 89 "Male" 0.19207349479918 12.649 65.855
"United States of America" 1982 89 "Female" 0.139623181730476 22.432 160.661
"United States of America" 1982 90 "Male" 0.203538476172358 10.699 52.565
"United States of America" 1982 90 "Female" 0.152280210796876 20.025 131.501
"United States of America" 1982 91 "Male" 0.217748382876663 8.988 41.277
"United States of America" 1982 91 "Female" 0.16441197176399 17.282 105.114
"United States of America" 1982 92 "Male" 0.238134257800189 7.556 31.73
"United States of America" 1982 92 "Female" 0.183539094650206 15.387 83.835
"United States of America" 1982 93 "Male" 0.256310033681234 6.164 24.049
"United States of America" 1982 93 "Female" 0.20077284690633 13.197 65.731
"United States of America" 1982 94 "Male" 0.278757668711656 5.089 18.256
"United States of America" 1982 94 "Female" 0.21865260599408 11.155 51.017
"United States of America" 1982 95 "Male" 0.291367704711887 3.939 13.519
